timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1714731991701,110150,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-293,text,false,,2612,0,97,97,http://0.0.0.0:8080/,0,0,1
1714732008937,92914,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-22,text,false,,2612,0,92,92,http://0.0.0.0:8080/,0,0,0
1714732055974,45878,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-443,text,false,,2612,0,92,92,http://0.0.0.0:8080/,0,0,1
1714731924531,177320,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-140,text,false,,2612,0,92,92,http://0.0.0.0:8080/,0,0,0
1714731907673,194179,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-78,text,false,,2612,0,88,88,http://0.0.0.0:8080/,0,0,0
1714731905255,196598,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-67,text,false,,2612,0,87,87,http://0.0.0.0:8080/,0,0,0
1714731946286,155566,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-198,text,false,,2612,0,85,85,http://0.0.0.0:8080/,0,0,0
1714732015708,86144,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-353,text,false,,2612,0,84,84,http://0.0.0.0:8080/,0,0,8
1714731931251,170601,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-152,text,false,,2612,0,81,81,http://0.0.0.0:8080/,0,0,0
1714731917257,184595,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-120,text,false,,2612,0,81,81,http://0.0.0.0:8080/,0,0,0
1714732017377,84475,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-355,text,false,,2612,0,81,81,http://0.0.0.0:8080/,0,0,1
1714731921339,180513,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-137,text,false,,2612,0,79,79,http://0.0.0.0:8080/,0,0,0
1714732082898,18954,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-485,text,false,,2612,0,79,79,http://0.0.0.0:8080/,0,0,7
1714732052054,49799,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-433,text,false,,2612,0,76,76,http://0.0.0.0:8080/,0,0,4
1714732085783,16071,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-491,text,false,,2612,0,75,75,http://0.0.0.0:8080/,0,0,1
1714732063516,38338,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-457,text,false,,2612,0,74,74,http://0.0.0.0:8080/,0,0,0
1714731953652,148203,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-215,text,false,,2612,0,73,73,http://0.0.0.0:8080/,0,0,1
1714731928497,173358,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-150,text,false,,2612,0,73,73,http://0.0.0.0:8080/,0,0,0
1714731941095,160761,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-177,text,false,,2612,0,71,71,http://0.0.0.0:8080/,0,0,0
1714731977542,124314,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-259,text,false,,2612,0,71,71,http://0.0.0.0:8080/,0,0,1
1714732034421,67435,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-386,text,false,,2612,0,71,71,http://0.0.0.0:8080/,0,0,7
1714731911434,190422,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-94,text,false,,2612,0,68,68,http://0.0.0.0:8080/,0,0,0
1714732063707,38149,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-458,text,false,,2612,0,68,68,http://0.0.0.0:8080/,0,0,1
1714731910121,191735,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-91,text,false,,2612,0,68,68,http://0.0.0.0:8080/,0,0,0
1714732052054,49803,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-431,text,false,,2612,0,68,68,http://0.0.0.0:8080/,0,0,4
1714731933187,168669,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-158,text,false,,2612,0,68,68,http://0.0.0.0:8080/,0,0,0
1714731996436,105421,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-311,text,false,,2612,0,65,65,http://0.0.0.0:8080/,0,0,0
1714731956614,145243,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-221,text,false,,2612,0,62,62,http://0.0.0.0:8080/,0,0,4
1714731962417,139442,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-226,text,false,,2612,0,62,62,http://0.0.0.0:8080/,0,0,9
1714732005361,96497,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group for least 1-329,text,false,,2612,0,60,60,http://0.0.0.0:8080/,0,0,1
